0:0:0:0:0:0:0:1 - - [04/Nov/2020:18:59:17 -0300] "GET /MakeAndCia/Controller?service=InserirProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:18:59:29 -0300] "GET /MakeAndCia/Controller?service=InserirProduto&codigo=bbbb&descricao=bbbb&preco-custo=2&preco-venda=2&categoria=2&fornecedor=2&qtd-estoque=2 HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [04/Nov/2020:18:59:38 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:18:59:38 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:18:59:38 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:04:12 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:04:12 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2398
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:04:12 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:06:05 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:06:05 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2378
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:06:05 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:07:43 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:07:43 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2381
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:07:43 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:11:18 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:11:18 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2734
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:11:18 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:11:50 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:11:50 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2702
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:11:51 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:14:10 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:14:10 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2629
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:14:10 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:14:13 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:15:19 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:16:51 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:17:15 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:17:15 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2631
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:17:15 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:17:21 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:27:32 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:27:32 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2673
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:27:32 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:27:42 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:28:03 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:28:03 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2668
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:28:03 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:28:13 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:31:42 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:31:42 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2534
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:31:42 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=&descricao=&preco-custo=&preco-venda=&categoria=&fornecedor=&qtd-estoque= HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:31:54 -0300] "GET /MakeAndCia/Controller?service=ListarProduto&codigo=thththt&descricao=thththt&preco-custo=11&preco-venda=11&categoria=11&fornecedor=11&qtd-estoque=11 HTTP/1.1" 200 2329
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:31:54 -0300] "GET /MakeAndCia/Controller?service=InserirProduto&codigo=thththt&descricao=thththt&preco-custo=11&preco-venda=11&categoria=11&fornecedor=11&qtd-estoque=11 HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:33:09 -0300] "GET /MakeAndCia/www/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:19:33:09 -0300] "GET /MakeAndCia/www/js/cadastroUsuario.js HTTP/1.1" 200 2547
